Title,Location,Skills,Salary
AI/ML,Remote,Computer science; Doctoral degree; Computer Science; Master's degree; Supervising experience; Machine learning; Doctor of Philosophy; Product management; Cybersecurity; Senior level; AI; Communication skills,155000.0
AI/ML,Remote,Computer science; Doctoral degree; Research; Machine learning; Doctor of Philosophy; Organizational skills; Senior level; AI; Leadership; Communication skills; Python; Generative AI,158000.0
AI/ML,NJ,Crisis management; Forecasting; Senior level; AI; Leadership; Communication skills,69000.0
AI/ML,MI,Writing skills; Journalism; English; Research; Bachelor's degree; AI; Grammar Experience; Entry level; Copywriting,40000.0
AI/ML,NC,Statistical software; Medicine; Doctoral degree; Research; Analysis skills; Machine learning; Doctor of Philosophy; Natural language processing; Clinical trials; Senior level; AI; Leadership; Teaching,129000.0
AI/ML,CA,Jira; CI/CD; Salt; Kubernetes; Software deployment; DevOps; UNIX; Information security; 8 years; Jupyter; AWS; Docker; Machine learning; Confluence; Ubuntu; Computer networking; GitHub; Solarwinds; S3; Linux; Weka; Senior level; AI; Communication skills; Python; High availability,182300.0
AI/ML,NY,Customer service; Cash register; Machine learning; Food service; AI; Leadership; Restaurant experience; Communication skills; Entry level,35000.0
AI/ML,CA,Power BI; Data modeling; Data Integration (Data management); Azure; Computer Science; Data lake; Cassandra; Kubernetes; 5 years; Big data; Cloud architecture diagrams; Data structures; Spark; NoSQL; 11+ years; Information Systems; Google Cloud Platform; MongoDB; Tableau; Data governance; Snowflake; Master's degree; SQL; Database design; Data Architecture Design (Architecture design skills); AWS; Database management; Docker; Bachelor's degree; Machine learning; PostgreSQL; Mentoring; Talend; ETL; IT; Apache; Kafka; Data science; Data visualization; Redshift; 9 years; Business requirements; Senior level; AI; Informatica; Data aggregation; AWS Certified Solutions Architect; Leadership; Communication skills; Data warehouse; MySQL; AWS Certified Solutions Architect – Professional; Analytics; Hadoop; 10 years,171275.0
AI/ML,Remote,Statistics; Doctoral degree; Product marketing; 5 years; Survey design; R; Data analysis skills; Research; SQL; Statistical analysis; Doctor of Philosophy; Usability; UX; Senior level; AI; Python; Marketing,145500.0
AI/ML,MD,Computer science; Computer Science; 5 years; Information security; AWS; Bachelor's degree; NIST standards; Splunk; Computer Engineering; Cybersecurity; Senior level; AI; Communication skills,108200.0
AI/ML,NY,Carpentry; Tooling; Maintenance; Mid-level; 3 years; High school diploma or GED; Manufacturing facility; Electrical wiring; Programmable logic controllers; Electrical experience; Plumbing; Trade school; Manufacturing; CNC,35700.0
AI/ML,Remote,Writing skills; English; Computer skills; AI; Entry level,100000.0
AI/ML,Remote,Writing skills; C#; English; Mid-level; SQL; C++; Bachelor's degree; JavaScript; Swift; AI; Grammar Experience; Python; HTML,80000.0
AI/ML,CA,Law; Doctoral degree; Machine learning; Doctor of Philosophy; Alignment; Natural language processing; AI; Communication skills; Entry level,136800.0
AI/ML,MD,Azure; Software implementation; Google Cloud Platform; 3 years; AWS; Supervising experience; Machine learning; Distributed systems; Data science; Cybersecurity; Senior level; AI; Communication skills,230000.0
AI/ML,NJ,Writing skills; English; Research; Bachelor's degree; AI; Grammar Experience; Entry level,40000.0
AI/ML,Remote,TensorFlow; PyTorch; Engineering; Mathematics; 3 years; SQL; AWS; C; Machine learning; Deep learning; APIs; A/B testing; Senior level; AI; Communication skills; Python,140000.0
AI/ML,CO,Computer science; Doctoral degree; Computer Science; C#; System design; English; Research; Java; Master's degree; Algorithms; PHP; Analysis skills; Bachelor's degree; Machine learning; Doctor of Philosophy; JavaScript; Deep learning; Algorithm design; Quantum engineering; Linux; Unsupervised learning; Senior level; AI; Research & development; Quantitative research; Python; Generative AI,125000.0
AI/ML,Remote,Management; Sales; Business consulting; Finance; Bachelor's degree; Sales strategy; Business Administration; Senior level; AI; 4 years; Business; Marketing,129200.0
AI/ML,TX,AI models; TensorFlow; Azure; Management; Computer Science; PyTorch; Google Cloud Platform; Mid-level; Master's degree; Databases; AWS; Analysis skills; Bachelor's degree; Machine learning; Model deployment; Deep learning; Natural language processing; Software development; APIs; Model training; AI; 2 years; Communication skills; Python; MLOps; Generative AI,94400.0
AI/ML,Remote,TensorFlow; Kubernetes; PyTorch; DevOps; Scientific research; Spark; Google Cloud Platform; Algorithms; Pandas; AWS; Supervising experience; Docker; Machine learning; XGBoost; Distributed systems; Terraform; Continuous integration; Scalability; Model training; Cybersecurity; Senior level; Jenkins; Python; Identity & access management,135000.0
AI/ML,Remote,Social media management; Keyword research; Data structures; Tableau; Databases; Bachelor's degree; Digital marketing; Machine learning; Attribution modeling; SEO; Natural language processing; Marketing automation; Predictive analytics; Marketing analytics; Data visualization; HubSpot; Google Ads; Senior level; SaaS; AI; Google Analytics; Paid search marketing; Marketing; Analytics,86800.0
AI/ML,CA,Law; 5 years; Prompt engineering; Databases; Machine learning; Model deployment; Distributed systems; Deep learning; Natural language processing; Distributed computing; Senior level; AI; Python; MLOps; Analytics,170000.0
AI/ML,MA,AI models; Statistics; Doctoral degree; Research; Machine learning; Doctor of Philosophy; Deep learning; GitHub; Senior level; AI; Graph databases,112000.0
AI/ML,NY,AI models; Doctoral degree; PyTorch; Research; Machine learning; Doctor of Philosophy; Model training; Senior level; AI; Communication skills; Python,120000.0
AI/ML,VA,Top Secret Clearance; Computer Science; TS/SCI; Big data; Mid-level; Algorithms; Bachelor's degree; Machine learning; Systems engineering; TS/SCI with Polygraph; Data science; AI; Data transformation; 2 years; Python; Information Technology,73950.0
AI/ML,NY,Salesforce; Writing skills; 3 years; Product development; Product management; Data analytics; Organizational skills; Agile; Financial services; Investment banking; Data science; Senior level; AI; Communication skills; Banking; Generative AI; Time management,125000.0
AI/ML,CA,Doctoral degree; Computer Science; Applied Mathematics; 5 years; Encryption; Master's degree; Machine learning; Doctor of Philosophy; Senior level; AI; Graph databases,175800.0
AI/ML,NC,Doctoral degree; Mechanical Engineering; Doctor of Philosophy; Senior level; AI,101000.0
AI/ML,WA,Management; Windows; 3 years; Finance; Master's degree; Bachelor's degree; Organizational skills; Business Administration; Senior level; AI; Business; Marketing; Strategic planning; Stakeholder management,103800.0
AI/ML,WA,Management; CSS; React; Tooling; 5 years; Qualtrics; Bachelor's degree; Product development; UX; Software development; Front-end development; Senior level; AI; Interaction design; Figma; Leadership; Communication skills; HTML,166000.0
AI/ML,CA,Social media management; 5 years; Writing skills; Social media strategy; Senior level; AI; Leadership; Editing,100000.0
AI/ML,MA,Cost management; Cloud infrastructure; Management; Cloud architecture; Kubernetes; PaaS; Google Cloud Platform; Research; Snowflake; Algorithms; AWS; Analysis skills; Bachelor's degree; Senior level; AI; AWS Certified Solutions Architect; Communication skills,136000.0
AI/ML,Remote,Program management; Management; PMP; Sales; Business consulting; PMI-ACP; Finance; Master's degree; Change management; Bachelor's degree; Business Administration; Training & development; Senior level; AI; Business; Leadership; 2 years; Strategic planning,103800.0
AI/ML,WA,Laboratory procedures; Doctoral degree; Laboratory experience; Research; Project management; Proposal writing; Presentation skills; Product development; Machine learning; Materials Engineering; Doctor of Philosophy; Intellectual property law; Senior level; AI; Research & development; Leadership; Communication skills; 10 years,187500.0
AI/ML,PA,Writing skills; C#; English; Mid-level; SQL; C++; Bachelor's degree; JavaScript; Swift; AI; Grammar Experience; Python; HTML,80000.0
AI/ML,MA,CGMP; Analytical chemistry; Bachelor of Science; Laboratory information management systems; GMP; Mid-level; Bachelor's degree; Continuous improvement; AI; Communication skills,53500.0
AI/ML,CA,Adobe Photoshop; Doctoral degree; Computer Science; PyTorch; Software deployment; Adobe Illustrator; 3 years; Master's degree; Machine learning; Doctor of Philosophy; Computer Engineering; Senior level; AI; Robotics; Communication skills; Python,120700.0
AI/ML,WA,5 years; QlikView; Tableau; Bachelor's degree; Product management; Natural language processing; Senior level; AI,136100.0
AI/ML,NJ,AI models; Doctoral degree; Doctor of Philosophy; Senior level; AI,53600.0
AI/ML,CA,AI models; Reinforcement learning; Doctoral degree; Computer Science; PyTorch; 5 years; Bachelor of Science; Quantization; Master's degree; Bachelor's degree; Machine learning; Doctor of Philosophy; Distributed systems; Master of Science; Deep learning; Distributed computing; Senior level; AI; Model evaluation,194000.0
AI/ML,CA,Telephony; Software troubleshooting; Salesforce; Windows; Technical support; 3 years; VoIP; Continuous improvement; B2B; APIs; HubSpot; Senior level; SaaS; AI; Leadership; Communication skills,117000.0
AI/ML,CA,Web accessibility; TensorFlow; Torch; Economics; Statistics; Doctoral degree; Spark; R; Master's degree; SQL; Bachelor's degree; Machine learning; Doctor of Philosophy; Scala; Mentoring; Natural language processing; Organizational skills; WCAG; Software development; IT; Machine learning libraries; Senior level; AI; 2 years; Python; Generative AI; Analytics,143000.0
AI/ML,WI,Statistics; Doctoral degree; Research; Master's degree; Algorithms; Analysis skills; Machine learning; Doctor of Philosophy; Biochemistry; Master of Science; Genetics; Linux; 1 year; AI; Communication skills; Bioinformatics; Molecular biology; Entry level,57000.0
AI/ML,Remote,Mid-level; AI,44800.0
AI/ML,WA,Computer science; Law; Computer Science; Mid-level; 3 years; Bachelor's degree; Machine learning; AI; SDLC; Design patterns,129300.0
AI/ML,Remote,Management; Drone operation; English; OSHA 10; Mid-level; Analysis skills; Driver's License; Continuous improvement; Land surveying; Construction; AI; Leadership; Communication skills,80000.0
AI/ML,IL,Jira; Kotlin; Azure; Computer Science; Bachelor of Science; iOS; Git; Google Cloud Platform; Mid-level; Android; Java; Master's degree; AWS; Analysis skills; C++; C; Bachelor's degree; Machine learning; Agile; Linux; AI; 2 years; Communication skills; Sensors; Python,100000.0
AI/ML,KY,CAD; Programmable logic controllers; Project management; Bachelor's degree; Machine learning; Vision inspection system; 1 year; Robotics; Entry level; CAM programming,52600.0
AI/ML,VA,Medicine; Microsoft Excel; Doctoral degree; Windows; Microsoft Office; 8 years; Doctor of Philosophy; Epidemiology; Senior level; AI; Communication skills; Time management,107936.0
AI/ML,MD,Rust; Computer Science; Security engineering; Java; Master's degree; AWS; Cloud security; Machine learning; Distributed systems; Data science; Senior level; AI; Python,179000.0
AI/ML,Remote,CI/CD; Azure; Mid-level; Machine learning; Natural language processing; Training & development; AI; 2 years; Communication skills; Python; MLOps; Generative AI,62100.0
AI/ML,WA,Computer science; Data mining; Computer Science; Mid-level; 3 years; Bachelor's degree; Machine learning; Natural language processing; Model training; AI; SDLC; Design patterns,129300.0
AI/ML,MN,Writing skills; English; Research; Bachelor's degree; AI; Grammar Experience; Entry level,40000.0
AI/ML,CA,Scikit-learn; Statistics; Law; Doctoral degree; Big data; Spark; Data analysis skills; Mid-level; Master's degree; Algorithms; Machine learning; Doctor of Philosophy; Master of Science; Natural language processing; A/B testing; 1 year; Machine learning libraries; AI; Python,137100.0
AI/ML,IN,CI/CD; Cloud infrastructure; Azure; Cloud architecture; Kubernetes; 5 years; Enterprise software; DevOps; C#; PaaS; Google Cloud Platform; Java; Microservices; AWS; Machine learning; Cloud development; JavaScript; APIs; Solution architecture; Senior level; SaaS; AI; Python; PowerShell; AWS Lambda,132000.0
AI/ML,CA,Computer science; Law; Doctoral degree; Computer Science; Research; 3 years; Doctor of Philosophy; Open source contribution; Senior level; AI; Generative AI,194000.0
AI/ML,Remote,Doctoral degree; Machine learning; Mentoring; AI; Communication skills; Python; Teaching; Entry level,40000.0
AI/ML,Remote,English; Mid-level; Transcription; Computer skills; AI,18100.0
AI/ML,Remote,Looker; Management; Tableau; Analysis skills; Bachelor's degree; Product management; Client services; Senior level; AI; Leadership; 2 years; Communication skills; Generative AI,92600.0
AI/ML,Remote,Marketing; 5 years; Data analysis skills; Lead generation; Project management; Sentiment analytics; Bachelor's degree; Digital marketing; Machine learning; Content marketing; Conversion optimization; Marketing automation; Project management methodology; HubSpot; Senior level; AI; Communication skills; Marketing,75000.0
AI/ML,NY,Power BI; Data modeling; Azure; DevOps; Engineering; Data analysis skills; English; Google Cloud Platform; Tableau; Master's degree; SQL; Customer segmentation; AWS; Project management; Machine learning; Natural language processing; Data science; Plotly; Senior level; AI; Communication skills; Python; Marketing,122000.0
AI/ML,CA,CI/CD; React; Kubernetes; Computer vision; Relational databases; Mid-level; UI design; Graphic design; Machine learning; JavaScript; Redux; Django; Linux; Flask; AI; Python; High availability,116000.0
AI/ML,CA,Information Science; Master's degree; Analysis skills; Machine learning; Perl; Scripting; APIs; Metadata; Senior level; AI; Data transformation; 2 years; Communication skills; Python; Integrated library system,77631.0
AI/ML,NJ,CI/CD; Cloud architecture; DevOps; Mid-level; Master's degree; Bachelor's degree; Machine learning; Continuous integration; UX; UI; AI; Under 1 year; Information Technology,67700.0
AI/ML,MA,Ontology; Biology; Microsoft Excel; Doctoral degree; R; Pathology; Mid-level; 3 years; Master's degree; Analysis skills; Bachelor's degree; Doctor of Philosophy; Immunology; Perl; Clinical trials; Oncology; AI; Controlled vocabularies; Project leadership; Leadership; Communication skills; Python; HTML,96500.0
AI/ML,Remote,Bachelor's degree; Machine learning; Product management; Recruiting; Senior level; Requirements gathering; Leadership; 2 years; Communication skills,171000.0
AI/ML,OH,Looker; Power BI; Sales; Inventory management; Engineering; R; ERP systems; Mid-level; Tableau; 3 years; Master's degree; SQL; Bachelor's degree; Supply chain management; Data analytics; Product demos; ETL; Data science; Data visualization; AI; Master of Business Administration; Communication skills; Python; Data Science,165000.0
AI/ML,WA,RDBMS; Computer science; Medicine; Doctoral degree; Computer Science; Sales; NoSQL; Apache Hive; Master's degree; Bachelor's degree; Doctor of Philosophy; Distributed systems; Redis; Computer Engineering; ETL; Kafka; Senior level; AI; Master of Business Administration; 2 years; Hadoop,184100.0
AI/ML,WA,Doctoral degree; PyTorch; Research; Machine learning; Doctor of Philosophy; Natural language processing; AI; Python; Entry level,106590.0
AI/ML,Remote,Microsoft Powerpoint; Microsoft Word; Microsoft Excel; Organizational skills; AI; Intelligence community; Entry level,55800.0
AI/ML,MD,Top Secret Clearance; Certified Athletic Trainer; Computer literacy; Writing skills; Mid-level; Master's degree; High school diploma or GED; Bachelor's degree; Machine learning; Risk management; Counterintelligence; Computer skills; TS/SCI with Polygraph; AI; Intelligence community; Communication skills; Editing; 10 years,114801.0
AI/ML,NH,Jira; CI/CD; Computer science; Data modeling; Oracle; Computer Science; Pentaho; Relational databases; DevOps; Git; 3 years; Data governance; Snowflake; Databases; SQL; AWS; Docker; Bachelor's degree; Machine learning; Confluence; Scala; Data pipelines; Talend; ETL; Redshift; Senior level; SaaS; AI; Informatica; Communication skills; Data warehouse; Python,113000.0
AI/ML,WA,Doctoral degree; Visual Studio; Research; GitHub; Senior level; AI; 2 years,117200.0
AI/ML,MA,MATLAB; R; Data analysis skills; Mid-level; Analysis skills; C++; Bachelor's degree; Machine learning; Physics; AI; Python; Data Science,42200.0
AI/ML,Remote,5 years; Senior level; AI; Communication skills,145000.0
AI/ML,TX,7 years; Program management; Master's degree; Bachelor's degree; Continuous improvement; Product management; Senior level; AI; Master of Business Administration; Generative AI,145700.0
AI/ML,Remote,Digital marketing; AI; Entry level,52300.0
AI/ML,CA,Customer service; Barista experience; Machine learning; Coffee experience; POS; AI; Leadership; Communication skills; Entry level,39600.0
AI/ML,CA,Management; Computer vision; Data structures; Research; Algorithms; Bachelor's degree; Machine learning; Team management; Natural language processing; 1 year; Senior level; AI; Research & development; Leadership; Communication skills,224000.0
AI/ML,MS,High school diploma or GED; Supervising experience; Machine learning; Senior level; Associate's degree; 2 years,53900.0
AI/ML,TX,SAFe; 7 years; Data modeling; Cloud architecture; Computer Science; COBIT; Enterprise software; Enterprise architecture; Algorithms; Bachelor's degree; Machine learning; NIST standards; TOGAF; Organizational skills; Agile; IT; Senior level; AI; Communication skills; Information Technology,133000.0
AI/ML,NJ,7 years; Data mining; Management; Financial modeling; Research; Bachelor's degree; Organizational skills; Financial services; Data science; Senior level; AI; Leadership; Banking; Analytics,122304.0
AI/ML,NJ,Doctor of Computational Chemistry; Doctoral degree; Computational Biology; Research; Machine learning; Doctor of Philosophy; Biochemistry; Senior level; AI; Communication skills,40400.0
AI/ML,NJ,Google Suite; Operating systems; Salesforce; iOS; Mid-level; AI; 2 years; Time management,56000.0
AI/ML,CA,Computer science; Law; Doctoral degree; Git; 3 years; C++; C; Machine learning; Doctor of Philosophy; Scripting; Senior level; AI; Communication skills; Python,8321.0
AI/ML,TX,TensorFlow; Reinforcement learning; Law; Kubernetes; PyTorch; Software deployment; Google Cloud Platform; Mid-level; 3 years; Prompt engineering; AWS; Docker; Bachelor's degree; Continuous improvement; Deep learning; Natural language processing; IT; AI; Graph databases; Python; MLOps; Generative AI; SDLC,97100.0
AI/ML,MD,Operations research; Engineering; Process improvement; Secret Clearance; Research; Master's degree; Bachelor's degree; Senior level; AI; Leadership,84600.0
AI/ML,NY,RESTful API; Sales; English; VoIP; Machine learning; Product management; Customer relationship management; REST; Natural language processing; ISO 27001; Senior level; SaaS; AI; Communication skills,220000.0
AI/ML,VA,TCP; Law; Doctoral degree; Visio; 11+ years; Mid-level; Master's degree; High school diploma or GED; Doctor of Law; Bachelor's degree; Machine learning; Doctor of Philosophy; TCP/IP; AI,101156.0
AI/ML,IA,Writing skills; English; Research; Bachelor's degree; AI; Grammar Experience; Entry level,40000.0
AI/ML,CA,Kubernetes; DevOps; Entry level,70000.0
AI/ML,Remote,Statistics; 5 years; Writing skills; Ceridian; Journalism; Mid-level; Team development; Dayforce; Bachelor's degree; Journalism; Interviewing; AI; Leadership; Communication skills; Editing; Data Science,38700.0
AI/ML,NC,Search engines; English; Research; AI; Entry level,29100.0
AI/ML,WI,CI/CD; ASP.NET; 7 years; Azure; MVC; Computer Science; React; RESTful API; DevOps; .NET Core; C#; System design; Enterprise architecture; SQL; Bachelor's degree; ITIL; TOGAF; Redis; REST; POS; Angular; Software development; APIs; Agile; IT; Senior level; AI; Communication skills; Entity Framework; Design patterns,147000.0
AI/ML,CA,TensorFlow; Computer science; Doctoral degree; PyTorch; Mobile applications; Research; Master's degree; C++; C; Bachelor's degree; Machine learning; Doctor of Philosophy; Deep learning; Software development; Senior level; AI; Python; Generative AI,100000.0
AI/ML,IL,Microsoft Excel; Computer Science; CBAP; Salesforce; Business analysis; Data analysis skills; Mid-level; Tableau; SQL; Analysis skills; Project management; Bachelor's degree; Machine learning; ServiceNow; IT; Business Administration; AI; Business; Communication skills; Marketing; Generative AI; Information Technology; CCBA,70000.0
AI/ML,CA,7 years; AI (as product category for technical sales engineers); Business consulting; Analysis skills; Machine learning research; Bachelor's degree; Machine learning; Deep learning; Strategic consulting; Agile; Machine learning (ML) fundamentals; Financial forecasting analysis; Senior level; AI; Consultative selling; IT consulting,193440.0
AI/ML,TX,5 years; Master's degree; Supervising experience; Bachelor's degree; Machine learning; Senior level; AI; Robotics; Leadership; Marketing,125000.0
AI/ML,CA,Bilingual; Spanish; Google Suite; Microsoft Excel; Management; Microsoft Office; Master's degree; SQL; Korean; Records management; Bachelor's degree; Data analytics; IT; Ellucian; Data visualization; Senior level; AI; 2 years; Communication skills; HTML,68640.0
AI/ML,MA,Oracle; Doctoral degree; Computer Science; PyTorch; Research; Java; Analysis skills; Machine learning; Doctor of Philosophy; Senior level; AI; Multithreading; Machine learning frameworks; Communication skills; Python; Debugging,63700.0
AI/ML,CA,Research; Senior level; AI,111000.0
AI/ML,CA,Customer service; Writing skills; Mid-level; Microsoft Office; Real Estate Broker; Real Estate License; Driver's License; Real Estate; Organizational skills; Office management; AI; Grammar Experience; 2 years; Communication skills; Editing; Negotiation,48000.0
AI/ML,NJ,Clinical research; Doctoral degree; English; Mid-level; Master's degree; Doctor of Philosophy; AI,80000.0
AI/ML,MA,Jira; CI/CD; Computer Science; Kubernetes; Full-stack development; System design; UNIX; Git; Mid-level; Java; 8 years; SQL; Analysis skills; Docker; Bachelor's degree; Machine learning; JavaScript; Quality control; Organizational skills; APIs; Agile; IT; Financial services; Service-oriented architecture; Maven; AI; Jenkins; Communication skills; Python,100000.0
AI/ML,WA,Computer science; Doctoral degree; Research; 3 years; Intelligence experience; Senior level; AI,137600.0
AI/ML,Remote,Management; 11+ years; Senior level; AI; Communication skills,275000.0
AI/ML,MI,Writing skills; English; Research; Bachelor's degree; AI; Grammar Experience; Entry level,40000.0
AI/ML,Remote,Doctoral degree; 5 years; Algorithms; Analysis skills; Machine learning; Doctor of Philosophy; Model deployment; Deep learning; Physics; Business requirements; Senior level,122000.0
AI/ML,MN,Microsoft Powerpoint; TensorFlow; Power BI; 7 years; Microsoft Excel; Business intelligence; Financial modeling; Project planning; Microsoft Office; Tableau; Master's degree; SQL; Supervising experience; Bachelor's degree; Product development; Machine learning; Model deployment; Product management; Data analytics; Project implementation; Agile; Product strategy; Data science; Senior level; AI; Master of Business Administration; Leadership; Communication skills; Python; MLOps; Generative AI; Data Science; Analytics,130210.0
AI/ML,CA,5 years; AI (as product category for technical sales engineers); Business Process Model and Notation (BPMN); AI tools proficiency; 11+ years; Business development; Analysis skills; Machine learning research; Bachelor's degree; Machine learning; Deep learning; Strategic consulting; Agile; 9 years; Senior level; AI strategy; AI; Go-to-market strategy; AI applications; Consultative selling; IT consulting; 10 years,178600.0
AI/ML,WA,Program management; Management; 3 years; Project management; Team management; Product management; Mentoring; Recruiting; Software development; Web services; Business coaching; Intelligence experience; Senior level; AI; Leadership; Communication skills; Design patterns,166400.0
AI/ML,Remote,Bilingual; French; 3 years; High school diploma or GED; Bachelor's degree; Recruiting; Technical recruiting; Senior level; AI; Python,90000.0
AI/ML,NY,MATLAB; SAS; R; Data analysis skills; Mid-level; 3 years; SQL; Machine learning; Continuous integration; Perl; Natural language processing; Scripting; AI; Python,125500.0
AI/ML,MD,TensorFlow; 7 years; Doctoral degree; Bachelor of Science; Master's degree; AWS; Bachelor's degree; Machine learning; XGBoost; Doctor of Philosophy; Assembly language; Master of Science; Natural language processing; TS/SCI with Polygraph; Keras; Machine learning libraries; Senior level; Associate's degree,143700.0
AI/ML,CA,Management; Kubernetes; Data structures; Google Cloud Platform; Java; Algorithms; AWS; Docker; Machine learning; Feature extraction; Natural language processing; Model training; 1 year; Senior level; AI; Communication skills; Python; Generative AI,143100.0
AI/ML,NY,Doctoral degree; Calculus; English; Mid-level; Master's degree; Doctor of Philosophy; Algebra; Data science; AI,80000.0
AI/ML,Remote,AI chatbots; TensorFlow; Azure; PyTorch; Text-to-speech; System design; Google Cloud Platform; Research; Pandas; Jupyter; AWS; Machine learning; Natural language processing; Text classification; Senior level; AI; Communication skills; Python; spaCy,145000.0
AI/ML,KS,MATLAB; High school diploma or GED; Analysis skills; Machine learning; Scripting; Computer skills; Manufacturing; AI; Plastics injection molding; Communication skills; Python; Entry level,30000.0
AI/ML,VA,Engineering; Mid-level; Master's degree; Bachelor's degree; Machine learning; Under 1 year,57600.0
AI/ML,Remote,Microsoft Excel; Supply chain; ERP systems; NetSuite; 3PL; 3 years; Warehouse management; Bachelor's degree; Supply chain management; Warehouse experience; Logistics; Senior level; AI; Business; Supply Chain Management; Communication skills,94000.0
AI/ML,WA,Doctoral degree; Doctor of Philosophy; AI; CompTIA Project+; Entry level,159650.0
AI/ML,NY,Program management; Master's degree; Project management; Bachelor's degree; Machine learning; Release management; Natural language processing; Data pipelines; Organizational skills; Senior level; Leadership; Communication skills; Negotiation,165500.0
AI/ML,Remote,Internet of things; Blockchain; Engineering; Mid-level; Cost control; 3 years; Project management; Bachelor's degree; AI; Business; Leadership; Communication skills; GIS,100000.0
AI/ML,Remote,English; Mid-level; Computer skills; AI,25100.0
AI/ML,Remote,Writing skills; C#; English; Mid-level; SQL; C++; Bachelor's degree; JavaScript; Swift; AI; Grammar Experience; Python; HTML,80000.0
AI/ML,NJ,Writing skills; C#; English; Mid-level; SQL; C++; Bachelor's degree; JavaScript; Software development; Swift; AI; Grammar Experience; Python; HTML,80000.0
AI/ML,CA,Post-production; 7 years; Adobe Creative Suite; Graphic design; Cinema 4D; Senior level; AI; Communication skills; Maya,143900.0
AI/ML,Remote,Management; R; Quantization; Google Cloud Platform; Mid-level; Bash; C++; Machine learning; Scripting; Computer networking; Model training; Linux; AI; Communication skills; Python; Shell Scripting; MLOps,90000.0
AI/ML,MA,Writing skills; Journalism; English; Research; Bachelor's degree; AI; Grammar Experience; Entry level; Copywriting,40000.0
AI/ML,NJ,Statistics; Doctoral degree; Machine learning; Doctor of Philosophy; Senior level; AI; Python,46500.0
AI/ML,NY,Enterprise software; Mid-level; Algorithms; AI; Communication skills; Under 1 year,75000.0
AI/ML,FL,Microsoft Excel; 5 years; SQL; Forecasting; Data analytics; ETL; Senior level; AI; Communication skills; Analytics,100000.0
AI/ML,Remote,3D animation; 2D animation; Mid-level; Adobe Premiere; AI; Video editing; Communication skills; Generative AI,600.0
AI/ML,Remote,Statistics; Kotlin; Law; Kubernetes; Mid-level; Machine learning; AI; 4 years; Communication skills; Python,142000.0
AI/ML,CA,TensorFlow; Torch; Computer Science; RESTful API; Bachelor of Science; Spark; R; Java; Master's degree; Algorithms; Pandas; C++; C; Bachelor's degree; Machine learning; Distributed systems; Scala; Deep learning; REST; Natural language processing; Apache; Senior level; AI; Python; Generative AI; Hadoop,136000.0
AI/ML,NY,MATLAB; Doctoral degree; Sales; R; Master's degree; Doctor of Philosophy; Natural language processing; Scripting; Agile; Senior level; AI; 4 years; Python,136000.0
AI/ML,NY,Data modeling; Sales; R; MongoDB; Tableau; SQL; AWS; Analysis skills; Research data collection; Senior level; AI; Communication skills; Python; Generative AI; Analytics,97000.0
AI/ML,OH,Curriculum development; Public speaking; English; Mid-level; Driver's License; Presentation skills; Bachelor's degree; AI; Adult learning; Communication skills; Teaching; Under 1 year,50000.0
AI/ML,OH,Microsoft Powerpoint; Microsoft Word; Microsoft Excel; Microsoft Outlook; Inventory control; Inventory management; SAP; ERP systems; Mid-level; Microsoft Office; MRP; APICS Certification; Analysis skills; Bachelor's degree; Continuous improvement; Product management; Forecasting; SAP Supply Chain Management; SAP ERP; AI; 2 years; Communication skills,66300.0
AI/ML,VA,High school diploma or GED; Machine learning; Micrometer; Trade school; Entry level; Under 1 year,36800.0
AI/ML,IL,Statistics; Management; Computer Science; Data lake; Azure Data Lake; Google Cloud Platform; HITRUST; Data governance; Snowflake; 8 years; AWS; Bachelor's degree; Machine learning; Data management; Natural language processing; IT; Cybersecurity; Senior level; AI; Leadership; Communication skills; Data Science; Analytics,200000.0
AI/ML,Remote,Bilingual; Doctoral degree; Mid-level; Master's degree; Doctor of Philosophy; Chemistry; AI,80000.0
AI/ML,NM,Photography; Geography; Mid-level; Microsoft Office; GPS; High school diploma or GED; Analysis skills; Driver's License; Machine learning; Aviation; Computer skills; Communication skills; Time management; GIS,34000.0
AI/ML,Remote,Curriculum development; Writing skills; Master's degree; Analysis skills; Machine learning; Lesson planning; Case studies; Senior level; AI; Editing; Generative AI,50000.0
AI/ML,WA,Computer science; UI development; Azure; Node.js; Computer Science; React; RESTful API; Software deployment; Enterprise software; DevOps; C#; NoSQL; Microsoft Dynamics 365; .NET; Java; Master's degree; SQL; C++; C; Bachelor's degree; JavaScript; UX; 1 year; Senior level; AI; Python; SDLC,81900.0
AI/ML,Remote,Team management; Senior level; AI; Leadership; Communication skills; Under 1 year,263000.0
AI/ML,WA,TensorFlow; Law; Doctoral degree; Computer Science; PyTorch; Text-to-speech; Data analysis skills; Google Cloud Platform; Master's degree; Algorithms; AWS; Digitization; Doctor of Philosophy; Master of Science; Deep learning; Natural language processing; APIs; Cloud computing; Training & development; Keras; Machine learning libraries; Senior level; AI; Leadership; 2 years; Communication skills,186000.0
AI/ML,IL,Curriculum development; Master's degree; Senior level; AI; Communication skills; Teaching; Master of Fine Arts,99000.0
AI/ML,Remote,English; Mid-level; 3 years; AI,70300.0
AI/ML,CA,AI models; Doctoral degree; Computer Science; Bachelor of Science; Research; Master's degree; Machine learning; Doctor of Philosophy; Mentoring; Computer Engineering; Senior level; AI; Communication skills; Teaching,91300.0
